cycle	numReps	meanDiscoveredMass	seDiscoveredMass	meanUndiscoveredMass	seUndiscoveredMass	meanCredible95MassDiscovered	seCredible95MassDiscovered	tau95Fraction	meanTau95	seTau95	meanMeanTrueP	seMeanTrueP	mapFirstHitCycle_rep1	mapFirstHitCycle_rep2	mapFirstHitCycle_rep3	mapFirstHitCycle_rep4	mapFirstHitCycle_rep5	mapFirstHitCycle_rep6	mapFirstHitCycle_rep7	mapFirstHitCycle_rep8	mapFirstHitCycle_rep9	mapFirstHitCycle_rep10	mapFirstHitCycle_rep11	mapFirstHitCycle_rep12	mapFirstHitCycle_rep13	mapFirstHitCycle_rep14	mapFirstHitCycle_rep15	mapFirstHitCycle_rep16	mapFirstHitCycle_rep17	mapFirstHitCycle_rep18	mapFirstHitCycle_rep19	mapFirstHitCycle_rep20	mapFirstHitCycle_rep21	mapFirstHitCycle_rep22	mapFirstHitCycle_rep23	mapFirstHitCycle_rep24	mapFirstHitCycle_rep25	mapFirstHitCycle_rep26	mapFirstHitCycle_rep27	mapFirstHitCycle_rep28	mapFirstHitCycle_rep29	mapFirstHitCycle_rep30	mapFirstHitCycle_rep31	mapFirstHitCycle_rep32	mapFirstHitCycle_rep33	mapFirstHitCycle_rep34	mapFirstHitCycle_rep35	mapFirstHitCycle_rep36	mapFirstHitCycle_rep37	mapFirstHitCycle_rep38	mapFirstHitCycle_rep39	mapFirstHitCycle_rep40	mapFirstHitCycle_rep41	mapFirstHitCycle_rep42	mapFirstHitCycle_rep43	mapFirstHitCycle_rep44	mapFirstHitCycle_rep45	mapFirstHitCycle_rep46	mapFirstHitCycle_rep47	mapFirstHitCycle_rep48	mapFirstHitCycle_rep49	mapFirstHitCycle_rep50	alignment	twist	method	power	dataset	source_file	baseTau95	speedupTau95
1000000	50	1.0	0.0	0.0	0.0	0.999942	0.0	1.0	4.56	0.091071	0.99988	1e-06	5	5	4	5	5	6	4	4	5	4	4	4	5	5	4	5	5	5	4	4	5	5	5	5	5	5	4	5	5	4	4	4	6	5	5	4	4	4	4	5	5	5	5	4	5	4	5	3	3	4	vert.nd4	tw0	TBR	0.4	vert.nd4.tw0	vert.nd4.tw0.conv_TBR_0.400000.tsv	84.18	18.460526315789476
1000000	50	1.0	0.0	0.0	0.0	0.999942	0.0	1.0	15.78	8.614382	0.999867	9e-06	3	6	178	4	5	5	4	4	3	5	4	4	3	4	5	4	4	3	6	4	5	3	4	5	4	6	6	5	4	5	4	4	4	5	5	4	4	4	4	402	4	5	4	2	5	9	5	2	4	4	vert.nd4	tw0	TBR	0.5	vert.nd4.tw0	vert.nd4.tw0.conv_TBR_0.500000.tsv	84.18	5.334600760456275
1000000	50	0.999972	3e-06	2.8e-05	3e-06	0.999942	0.0	1.0	195.6	15.544958	0.999697	2.1e-05	307	70	346	138	61	470	57	58	121	196	99	83	466	180	219	159	219	92	262	270	119	216	94	72	187	148	162	245	374	177	220	126	89	195	243	117	154	285	233	59	451	158	409	259	323	111	194	183	69	235	vert.nd4	tw0	rTBR	0.0	vert.nd4.tw0	vert.nd4.tw0.conv_rTBR_0.000000.tsv	84.18	0.43036809815950927
1000000	50	0.999994	1e-06	6e-06	1e-06	0.999942	0.0	1.0	40.0	2.77025	0.999845	7e-06	17	30	23	46	40	31	43	25	62	17	52	51	32	25	66	55	33	20	31	39	16	25	34	15	65	99	23	89	26	82	20	62	38	58	46	47	41	39	31	23	49	44	19	41	19	72	17	33	48	41	vert.nd4	tw0	rTBR	0.02	vert.nd4.tw0	vert.nd4.tw0.conv_rTBR_0.020000.tsv	84.18	2.1045000000000003
1000000	50	0.999995	1e-06	5e-06	1e-06	0.999942	0.0	1.0	22.74	1.455969	0.999865	5e-06	36	45	8	31	29	11	30	20	18	11	29	33	41	19	16	13	26	16	10	30	14	12	46	30	31	44	21	11	20	23	22	22	27	13	11	12	18	16	42	25	37	14	12	20	20	24	16	13	32	17	vert.nd4	tw0	rTBR	0.05	vert.nd4.tw0	vert.nd4.tw0.conv_rTBR_0.050000.tsv	84.18	3.701846965699209
1000000	50	0.999997	1e-06	3e-06	1e-06	0.999942	0.0	1.0	17.88	1.242328	0.999866	5e-06	22	8	12	18	11	24	36	11	23	20	27	15	13	21	14	26	15	23	19	15	8	17	12	7	11	16	38	34	6	22	38	37	14	13	9	16	8	17	16	8	14	34	28	10	6	13	24	13	17	15	vert.nd4	tw0	rTBR	0.1	vert.nd4.tw0	vert.nd4.tw0.conv_rTBR_0.100000.tsv	84.18	4.708053691275168
1000000	50	0.999997	0.0	3e-06	0.0	0.999942	0.0	1.0	17.94	0.824329	0.999863	5e-06	33	21	10	18	18	19	21	18	23	16	15	19	10	31	11	17	27	11	22	17	14	12	22	20	14	14	19	14	22	27	23	28	12	20	17	10	11	10	30	10	23	15	21	15	17	17	12	14	21	16	vert.nd4	tw0	rTBR	0.2	vert.nd4.tw0	vert.nd4.tw0.conv_rTBR_0.200000.tsv	84.18	4.6923076923076925
1000000	50	0.999997	0.0	3e-06	0.0	0.999942	0.0	1.0	18.02	0.847801	0.999871	4e-06	16	16	23	18	14	23	16	19	21	37	17	16	9	19	17	27	17	16	19	13	15	18	23	13	12	12	15	21	30	23	15	21	20	17	24	20	15	22	25	15	5	10	11	20	11	16	19	14	34	12	vert.nd4	tw0	rTBR	0.3	vert.nd4.tw0	vert.nd4.tw0.conv_rTBR_0.300000.tsv	84.18	4.671476137624862
1000000	50	0.999997	0.0	3e-06	0.0	0.999942	0.0	1.0	18.92	1.192439	0.999869	3e-06	12	11	19	24	16	14	29	9	13	7	21	25	23	34	17	10	26	15	11	10	38	15	8	20	18	23	28	23	37	16	26	19	34	14	10	20	21	10	35	21	16	36	14	18	14	18	15	20	5	8	vert.nd4	tw0	rTBR	0.4	vert.nd4.tw0	vert.nd4.tw0.conv_rTBR_0.400000.tsv	84.18	4.449260042283298
1000000	50	0.999997	0.0	3e-06	0.0	0.999942	0.0	1.0	21.76	1.398705	0.999861	4e-06	27	41	20	17	19	26	9	25	20	9	22	15	6	29	43	12	19	41	19	12	16	22	47	14	38	25	8	21	28	31	20	24	11	28	11	22	30	16	12	26	43	13	24	21	19	12	10	18	27	20	vert.nd4	tw0	rTBR	0.5	vert.nd4.tw0	vert.nd4.tw0.conv_rTBR_0.500000.tsv	84.18	3.8685661764705883
1000000	50	0.999997	0.0	3e-06	0.0	0.996343	0.0	1.0	131.12	12.156149	0.74508	8.8e-05	45	118	108	70	76	79	44	86	72	67	245	83	18	107	86	71	68	66	36	60	107	87	91	49	112	77	64	81	55	201	528	42	60	63	68	86	68	150	74	42	49	61	72	135	35	68	88	60	77	58	vert.nd4	tw5	MC3_NNI	0.0	vert.nd4.tw5	vert.nd4.tw5.conv_mc3_NNI_0.000000.tsv	505.58	3.8558572300183034
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	89.6	6.847851	0.745306	8.9e-05	15	63	145	67	60	54	46	25	86	51	69	47	33	37	64	32	31	52	76	76	89	61	119	39	15	23	42	29	50	48	68	49	80	20	47	159	28	29	30	25	73	43	34	18	106	126	79	54	41	44	vert.nd4	tw5	MC3_NNI	0.02	vert.nd4.tw5	vert.nd4.tw5.conv_mc3_NNI_0.020000.tsv	505.58	5.642633928571429
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	54.96	5.377501	0.74523	5.9e-05	33	16	66	22	34	60	33	22	21	42	24	26	20	34	37	109	42	24	22	22	90	28	23	113	29	73	39	32	33	21	36	23	36	15	34	16	36	21	12	26	23	9	24	38	21	25	27	12	26	18	vert.nd4	tw5	MC3_NNI	0.05	vert.nd4.tw5	vert.nd4.tw5.conv_mc3_NNI_0.050000.tsv	505.58	9.1990538573508
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	41.16	4.575477	0.745312	5.2e-05	24	80	19	75	17	10	16	25	14	25	22	8	25	12	11	18	19	19	19	28	12	51	105	19	21	16	19	14	17	16	54	13	87	18	19	23	14	15	22	10	61	17	29	20	70	35	14	59	28	22	vert.nd4	tw5	MC3_NNI	0.1	vert.nd4.tw5	vert.nd4.tw5.conv_mc3_NNI_0.100000.tsv	505.58	12.283284742468416
1000000	50	0.999999	0.0	1e-06	0.0	0.996343	0.0	1.0	27.98	2.814901	0.745302	4.9e-05	32	13	12	14	8	15	9	19	6	7	17	23	23	11	9	11	37	20	11	20	7	14	16	10	15	10	18	13	73	33	24	18	12	13	28	20	62	10	14	23	9	17	25	13	11	45	29	10	27	15	vert.nd4	tw5	MC3_NNI	0.2	vert.nd4.tw5	vert.nd4.tw5.conv_mc3_NNI_0.200000.tsv	505.58	18.069335239456755
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	47.8	7.896473	0.745307	3.7e-05	15	80	25	11	252	13	11	55	124	7	15	80	120	7	27	19	12	9	24	32	12	24	79	14	20	150	11	10	15	79	8	5	6	7	8	34	70	227	24	20	92	9	7	7	10	11	49	9	42	13	vert.nd4	tw5	MC3_NNI	0.3	vert.nd4.tw5	vert.nd4.tw5.conv_mc3_NNI_0.300000.tsv	505.58	10.576987447698745
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	311.0	66.935193	0.745104	6.4e-05	228	16	211	30	1771	23	115	14	40	416	13	260	7	174	11	154	47	8	7	49	1152	715	31	370	254	987	1519	431	773	278	21	409	724	109	435	285	9	93	189	5	2176	14	170	215	37	18	299	18	13	20	vert.nd4	tw5	MC3_NNI	0.4	vert.nd4.tw5	vert.nd4.tw5.conv_mc3_NNI_0.400000.tsv	505.58	1.6256591639871383
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	8301.56	2058.784266	0.739192	0.001517	250	3916	1293	4644	4710	15368	7340	2793	5869	3826	13800	23023	19416	6103	2087	13967	125	12	1875	29	52750	1477	8102	55277	7496	15	3084	22118	8623	10120	34	3244	29	421	5398	397	61	13883	71605	2538	912	13	928	7571	1484	310	834	248	3198	2166	vert.nd4	tw5	MC3_NNI	0.5	vert.nd4.tw5	vert.nd4.tw5.conv_mc3_NNI_0.500000.tsv	505.58	0.06090180640747041
1000000	50	0.999983	8e-06	1.7e-05	8e-06	0.996343	0.0	1.0	505.58	64.589296	0.745191	0.000261	61	102	146	473	351	160	1278	133	732	92	1454	76	91	1250	541	92	139	428	95	669	273	82	393	104	1152	158	192	689	116	88	1066	826	421	431	1012	89	1298	83	96	1584	1485	547	781	194	216	141	63	222	38	75	vert.nd4	tw5	NNI	0.0	vert.nd4.tw5	vert.nd4.tw5.conv_NNI_0.000000.tsv	505.58	1.0
1000000	50	0.999993	1e-06	7e-06	1e-06	0.996343	0.0	1.0	340.54	75.75197	0.745132	0.000229	31	105	52	18	149	98	278	2965	92	29	113	382	147	316	18	171	390	96	120	34	32	1007	68	46	968	45	150	34	461	97	397	93	228	29	215	39	622	207	2292	34	69	92	647	29	266	291	49	58	60	276	vert.nd4	tw5	NNI	0.02	vert.nd4.tw5	vert.nd4.tw5.conv_NNI_0.020000.tsv	505.58	1.4846420391143476
1000000	50	0.999996	0.0	4e-06	0.0	0.996343	0.0	1.0	224.18	31.066666	0.745102	0.000171	175	349	248	29	211	418	531	45	25	121	34	284	26	19	161	525	109	287	322	35	173	216	246	33	59	176	143	232	146	126	148	743	15	44	13	30	27	303	44	45	329	493	216	24	32	24	29	23	1192	444	vert.nd4	tw5	NNI	0.05	vert.nd4.tw5	vert.nd4.tw5.conv_NNI_0.050000.tsv	505.58	2.2552413239361226
1000000	50	0.999997	0.0	3e-06	0.0	0.996343	0.0	1.0	189.26	44.650359	0.745001	0.000126	446	20	26	26	72	58	21	143	19	1254	12	15	20	77	27	25	27	26	36	426	130	17	124	81	47	1141	70	588	1491	21	72	52	104	13	21	203	402	17	85	14	149	10	83	135	82	19	20	240	30	172	vert.nd4	tw5	NNI	0.1	vert.nd4.tw5	vert.nd4.tw5.conv_NNI_0.100000.tsv	505.58	2.671351579837261
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	117.14	22.231014	0.745302	9.8e-05	24	434	147	486	222	80	324	10	76	264	60	7	13	10	203	36	159	27	17	17	153	28	17	13	25	420	53	32	395	18	14	156	54	69	14	10	12	77	32	10	24	37	14	31	128	9	198	770	25	73	vert.nd4	tw5	NNI	0.2	vert.nd4.tw5	vert.nd4.tw5.conv_NNI_0.200000.tsv	505.58	4.316032098343862
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	297.38	117.194333	0.745178	0.000133	15	41	10	11	2010	11	928	11	35	5558	11	275	12	23	267	125	83	411	28	22	518	552	527	10	96	7	180	132	18	43	187	10	18	23	188	16	179	17	579	15	124	179	47	437	15	23	226	6	9	379	vert.nd4	tw5	NNI	0.3	vert.nd4.tw5	vert.nd4.tw5.conv_NNI_0.300000.tsv	505.58	1.700114331831327
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	5076.9	3228.980907	0.741546	0.002432	507	119	453	379	158578	90	224	1808	6190	36815	1624	636	404	11867	2044	1229	11	270	2672	452	42	403	4354	194	138	6	830	236	580	7	8	786	2212	438	252	629	9779	152	554	255	48	102	566	1239	32	830	18	2152	296	120	vert.nd4	tw5	NNI	0.4	vert.nd4.tw5	vert.nd4.tw5.conv_NNI_0.400000.tsv	505.58	0.0995843920502669
1000000	50	0.939894	0.033923	0.060106	0.033923	0.936562	0.033803	0.94	51155.638298	16813.273291	0.664953	0.026733	54541	57	25698	3473	184436	588	3690	963	215924	260676	353	3259	2706	12584	59133	5192	2131	222684	41105	-1	20360	1392	8097	312	5280	24080	167	8	1548	51914	70348	-1	116771	33	3974	10589	-1	701819	14671	32715	9481	37629	13884	46	12285	50745	42736	65414	5971	2624	vert.nd4	tw5	NNI	0.5	vert.nd4.tw5	vert.nd4.tw5.conv_NNI_0.500000.tsv	505.58	0.00988317254600196
1000000	50	0.999972	3e-06	2.8e-05	3e-06	0.996343	0.0	1.0	678.0	66.131786	0.745212	0.00053	371	165	56	169	296	92	160	225	197	574	269	398	159	429	228	204	625	214	152	303	222	196	375	480	138	129	183	136	169	366	249	330	364	156	87	73	174	178	242	115	153	380	818	147	207	360	114	184	103	117	vert.nd4	tw5	NNI2	0.0	vert.nd4.tw5	vert.nd4.tw5.conv_NNI2_0.000000.tsv	505.58	0.745693215339233
1000000	50	0.999986	2e-06	1.4e-05	2e-06	0.996343	0.0	1.0	323.42	50.081257	0.745176	0.000381	105	207	62	76	92	43	46	97	22	30	90	150	165	106	46	202	170	110	64	84	204	173	29	147	55	106	157	276	100	188	83	61	50	88	52	24	162	72	322	114	199	41	149	184	191	152	386	153	50	137	vert.nd4	tw5	NNI2	0.02	vert.nd4.tw5	vert.nd4.tw5.conv_NNI2_0.020000.tsv	505.58	1.563230474305856
1000000	50	0.999992	1e-06	8e-06	1e-06	0.996343	0.0	1.0	142.06	17.132173	0.74573	0.000246	109	80	101	101	90	122	65	12	27	37	101	60	41	46	31	51	20	18	67	23	26	123	32	7	55	25	37	53	64	73	28	23	62	42	17	22	22	41	73	96	25	89	11	52	54	188	21	29	24	30	vert.nd4	tw5	NNI2	0.05	vert.nd4.tw5	vert.nd4.tw5.conv_NNI2_0.050000.tsv	505.58	3.5589187667182878
1000000	50	0.999997	0.0	3e-06	0.0	0.996343	0.0	1.0	54.14	7.923615	0.745666	0.000129	21	20	19	32	24	33	10	35	37	13	15	9	10	16	8	12	16	30	16	13	20	12	29	6	17	13	32	40	16	4	9	7	17	18	13	16	20	21	25	28	11	8	9	10	31	15	16	16	11	21	vert.nd4	tw5	NNI2	0.1	vert.nd4.tw5	vert.nd4.tw5.conv_NNI2_0.100000.tsv	505.58	9.338381972663464
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	21.98	2.704869	0.745325	6.1e-05	3	8	6	3	8	8	10	9	6	5	8	11	15	5	8	10	14	8	10	8	15	6	9	9	18	8	6	14	4	6	11	16	13	23	10	13	10	7	10	12	9	11	7	6	5	13	9	8	6	7	vert.nd4	tw5	NNI2	0.2	vert.nd4.tw5	vert.nd4.tw5.conv_NNI2_0.200000.tsv	505.58	23.00181983621474
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	37.68	10.18492	0.745326	5.2e-05	4	236	7	9	19	8	74	8	12	9	7	6	5	15	8	17	185	5	7	8	28	7	8	7	11	67	18	310	5	10	7	13	4	12	7	10	15	11	6	7	4	8	9	8	8	15	298	120	8	5	vert.nd4	tw5	NNI2	0.3	vert.nd4.tw5	vert.nd4.tw5.conv_NNI2_0.300000.tsv	505.58	13.417728237791932
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	117.58	88.245534	0.745162	7.6e-05	10	6	8	6	7	2	6	9	5	8	54	156	6	12	7	5	7	31	9	6	9	6	11	7	8	12	5	85	30	6	5	195	59	25	11	5	7	69	5	4	173	13	39	8	4431	7	6	7	7	14	vert.nd4	tw5	NNI2	0.4	vert.nd4.tw5	vert.nd4.tw5.conv_NNI2_0.400000.tsv	505.58	4.299880932131315
1000000	50	0.959998	0.027994	0.040002	0.027994	0.956489	0.027892	0.96	42942.458333	22723.839638	0.684732	0.025745	42878	2326	145	22207	16708	1107	814381	6	363	198	338	163	8	77396	9	6	26	585	520	6	78093	-1	7	43	44	-1	71	5	3289	1038	88	74890	144113	10	93	8	13	147	580	740672	7	16	43	13311	72	430	6	18433	4720	1430	vert.nd4	tw5	NNI2	0.5	vert.nd4.tw5	vert.nd4.tw5.conv_NNI2_0.500000.tsv	505.58	0.01177342936632663
1000000	50	0.999952	5e-06	4.8e-05	5e-06	0.996343	0.0	1.0	763.4	80.481292	0.74568	0.000372	109	335	227	113	443	231	306	139	161	213	170	335	1230	479	201	407	83	352	150	532	386	383	604	502	331	138	98	149	1111	303	517	420	219	337	191	191	620	329	442	163	233	208	565	68	375	945	579	192	80	106	vert.nd4	tw5	TBR	0.0	vert.nd4.tw5	vert.nd4.tw5.conv_TBR_0.000000.tsv	505.58	0.6622740372019911
1000000	50	0.999985	2e-06	1.5e-05	2e-06	0.996343	0.0	1.0	244.0	30.503329	0.745092	0.000251	54	68	29	97	852	79	64	71	123	162	104	147	91	94	147	268	35	136	121	49	258	90	88	204	28	153	27	48	44	133	40	24	263	103	71	65	372	114	90	105	163	86	104	73	53	38	459	52	57	90	vert.nd4	tw5	TBR	0.02	vert.nd4.tw5	vert.nd4.tw5.conv_TBR_0.020000.tsv	505.58	2.072049180327869
1000000	50	0.999993	1e-06	7e-06	1e-06	0.996343	0.0	1.0	139.16	16.556948	0.745065	0.000192	12	78	23	31	12	37	15	11	23	126	37	45	43	69	34	21	19	9	59	46	11	19	34	54	120	38	12	48	242	26	122	246	34	33	14	22	34	22	98	103	31	20	31	37	88	49	24	132	92	38	vert.nd4	tw5	TBR	0.05	vert.nd4.tw5	vert.nd4.tw5.conv_TBR_0.050000.tsv	505.58	3.6330842196033344
1000000	50	0.999997	0.0	3e-06	0.0	0.996343	0.0	1.0	67.32	9.410218	0.745235	0.000146	40	6	37	62	14	23	18	11	10	11	10	111	11	9	17	7	24	19	48	19	8	28	17	35	125	10	24	78	66	21	8	13	8	51	83	5	23	16	37	19	17	56	33	60	8	15	9	11	7	28	vert.nd4	tw5	TBR	0.1	vert.nd4.tw5	vert.nd4.tw5.conv_TBR_0.100000.tsv	505.58	7.51010101010101
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	35.8	4.057948	0.745392	0.000115	22	15	15	8	29	4	9	9	6	4	10	15	3	11	7	12	14	4	10	29	6	10	5	7	11	14	27	31	52	15	4	17	8	61	17	17	13	11	13	6	8	14	3	37	7	5	7	6	25	23	vert.nd4	tw5	TBR	0.2	vert.nd4.tw5	vert.nd4.tw5.conv_TBR_0.200000.tsv	505.58	14.122346368715084
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	23.7	2.526311	0.745256	7e-05	4	7	25	10	5	6	14	8	8	20	10	11	9	4	6	5	5	4	13	7	14	12	20	8	23	4	4	15	9	5	6	20	12	8	12	8	5	15	15	7	10	7	4	23	6	11	9	13	18	5	vert.nd4	tw5	TBR	0.3	vert.nd4.tw5	vert.nd4.tw5.conv_TBR_0.300000.tsv	505.58	21.332489451476793
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	19.82	2.555936	0.745366	7.2e-05	5	5	5	5	3	3	4	6	12	3	8	6	6	3	11	7	4	3	4	6	4	9	6	20	34	4	7	6	7	10	11	4	4	16	13	5	6	8	6	5	5	5	10	6	9	6	12	6	11	8	vert.nd4	tw5	TBR	0.4	vert.nd4.tw5	vert.nd4.tw5.conv_TBR_0.400000.tsv	505.58	25.508577194752775
1000000	50	0.999998	0.0	2e-06	0.0	0.996343	0.0	1.0	20.14	2.447658	0.745146	6.5e-05	4	6	6	7	21	2	5	13	13	11	5	6	15	11	4	54	9	3	18	16	6	13	6	6	4	8	25	10	6	4	4	8	5	8	5	25	5	6	7	9	15	13	11	5	12	4	6	4	9	5	vert.nd4	tw5	TBR	0.5	vert.nd4.tw5	vert.nd4.tw5.conv_TBR_0.500000.tsv	505.58	25.103277060575966
1000000	50	0.999945	1.2e-05	5.5e-05	1.2e-05	0.996343	0.0	1.0	636.58	62.237334	0.740116	0.000432	427	182	689	120	253	145	243	347	247	403	307	116	284	993	391	424	469	223	178	72	373	151	196	74	407	342	87	46	84	414	357	501	433	304	202	333	300	298	643	340	330	812	262	201	202	853	59	216	174	131	vert.nd4	tw5	rTBR	0.0	vert.nd4.tw5	vert.nd4.tw5.conv_rTBR_0.000000.tsv	505.58	0.794212824782431
1000000	50	0.999982	4e-06	1.8e-05	4e-06	0.996343	0.0	1.0	272.06	26.903416	0.739876	0.000297	73	71	167	82	108	143	38	210	167	78	78	383	29	170	66	95	201	133	75	42	123	65	55	113	49	356	81	56	41	113	123	28	156	406	113	86	64	219	136	607	86	217	103	134	60	12	85	273	115	64	vert.nd4	tw5	rTBR	0.02	vert.nd4.tw5	vert.nd4.tw5.conv_rTBR_0.020000.tsv	505.58	1.8583400720429317
1000000	50	0.999994	1e-06	6e-06	1e-06	0.996343	0.0	1.0	132.6	15.822485	0.739883	0.000223	64	50	17	50	27	14	164	13	72	44	73	80	39	55	75	41	28	28	137	58	24	51	49	74	37	64	13	3	36	59	131	48	78	168	24	16	103	39	32	27	28	104	67	32	78	121	58	171	30	36	vert.nd4	tw5	rTBR	0.05	vert.nd4.tw5	vert.nd4.tw5.conv_rTBR_0.050000.tsv	505.58	3.812820512820513
1000000	50	0.999995	0.0	5e-06	0.0	0.996343	0.0	1.0	74.88	7.520836	0.739697	0.0002	38	27	26	45	50	20	26	13	27	52	12	30	56	21	10	66	21	13	40	11	18	29	26	13	39	30	102	100	54	55	38	76	51	30	25	28	35	124	7	60	16	29	67	31	68	44	46	15	47	37	vert.nd4	tw5	rTBR	0.1	vert.nd4.tw5	vert.nd4.tw5.conv_rTBR_0.100000.tsv	505.58	6.7518696581196584
1000000	50	0.999996	0.0	4e-06	0.0	0.996343	0.0	1.0	69.86	6.604761	0.73978	0.000179	22	36	43	15	37	64	13	53	24	14	23	14	18	45	38	9	15	21	11	38	83	16	157	63	26	17	20	12	41	12	13	24	8	39	19	24	4	15	38	38	17	31	19	26	10	14	32	52	57	35	vert.nd4	tw5	rTBR	0.2	vert.nd4.tw5	vert.nd4.tw5.conv_rTBR_0.200000.tsv	505.58	7.23704551961065
1000000	50	0.999996	0.0	4e-06	0.0	0.996343	0.0	1.0	78.88	7.412545	0.739917	0.000144	18	28	81	15	66	29	9	22	27	13	53	10	24	17	42	23	12	68	13	28	41	39	78	102	80	47	21	50	17	21	27	52	26	52	48	23	15	32	21	25	22	23	49	19	31	55	11	31	65	40	vert.nd4	tw5	rTBR	0.3	vert.nd4.tw5	vert.nd4.tw5.conv_rTBR_0.300000.tsv	505.58	6.4094827586206895
1000000	50	0.999996	0.0	4e-06	0.0	0.996343	0.0	1.0	65.0	6.928321	0.740089	0.000143	15	72	27	32	18	21	27	11	14	18	55	29	14	35	20	36	26	39	35	15	38	14	61	40	28	12	21	7	30	33	49	13	13	10	32	20	52	39	17	32	29	75	45	35	24	32	20	93	45	20	vert.nd4	tw5	rTBR	0.4	vert.nd4.tw5	vert.nd4.tw5.conv_rTBR_0.400000.tsv	505.58	7.778153846153846
1000000	50	0.999996	0.0	4e-06	0.0	0.996343	0.0	1.0	62.68	6.672664	0.739791	0.000123	20	65	20	51	31	21	26	45	24	17	36	35	23	22	54	14	18	23	29	23	26	16	27	27	28	14	5	30	16	54	37	39	13	49	12	15	33	18	31	53	48	43	20	45	37	24	26	54	44	29	vert.nd4	tw5	rTBR	0.5	vert.nd4.tw5	vert.nd4.tw5.conv_rTBR_0.500000.tsv	505.58	8.066049776643267
1000000	50	0.999961	1e-06	3.9e-05	1e-06	0.952336	0.0	1.0	472.98	22.643258	0.196394	5.7e-05	61	121	70	44	162	60	78	70	72	58	79	107	98	104	81	62	78	112	95	65	44	53	55	96	107	83	105	75	64	113	61	65	55	73	75	81	67	108	70	100	27	114	58	52	67	69	110	60	76	75	vert.nd4l	tw0	MC3_NNI	0.0	vert.nd4l.tw0	vert.nd4l.tw0.conv_mc3_NNI_0.000000.tsv	1043.12	2.205420948031629
1000000	50	0.999964	1e-06	3.6e-05	1e-06	0.952336	0.0	1.0	402.26	21.664582	0.196422	4.5e-05	85	22	33	40	72	59	62	56	59	28	52	32	50	37	45	44	54	127	75	55	52	27	50	61	12	53	23	46	54	59	81	48	54	60	71	61	40	45	24	84	52	31	50	82	56	58	47	37	43	53	vert.nd4l	tw0	MC3_NNI	0.02	vert.nd4l.tw0	vert.nd4l.tw0.conv_mc3_NNI_0.020000.tsv	1043.12	2.593148709789688
1000000	50	0.999966	1e-06	3.4e-05	1e-06	0.952336	0.0	1.0	338.94	17.099192	0.196417	4.4e-05	50	34	25	21	20	86	35	23	42	24	22	20	33	27	18	28	39	28	30	36	19	37	31	37	34	34	24	25	38	46	51	21	27	81	20	16	26	32	40	34	39	39	37	29	18	27	32	27	32	38	vert.nd4l	tw0	MC3_NNI	0.05	vert.nd4l.tw0	vert.nd4l.tw0.conv_mc3_NNI_0.050000.tsv	1043.12	3.0775948545465273
1000000	50	0.999968	1e-06	3.2e-05	1e-06	0.952336	0.0	1.0	289.02	14.673522	0.196441	4.4e-05	22	69	19	35	19	10	26	37	30	23	18	33	21	37	27	38	42	33	18	25	27	33	18	42	33	25	35	18	36	22	46	19	21	26	13	18	28	18	21	28	9	26	24	38	28	28	40	15	40	26	vert.nd4l	tw0	MC3_NNI	0.1	vert.nd4l.tw0	vert.nd4l.tw0.conv_mc3_NNI_0.100000.tsv	1043.12	3.6091619957096395
1000000	50	0.999969	1e-06	3.1e-05	1e-06	0.952336	0.0	1.0	347.94	36.454729	0.196402	3.2e-05	25	308	16	27	91	24	20	35	38	162	20	13	21	38	26	34	16	1125	16	18	42	20	28	5	29	20	12	15	56	27	24	19	18	28	29	28	15	228	8	29	64	29	33	64	51	36	85	21	25	23	vert.nd4l	tw0	MC3_NNI	0.2	vert.nd4l.tw0	vert.nd4l.tw0.conv_mc3_NNI_0.200000.tsv	1043.12	2.997988158877967
1000000	50	0.999968	1e-06	3.2e-05	1e-06	0.952336	0.0	1.0	14100.24	8346.623058	0.193742	0.001635	45	71	7872	42	6098	107	1442	1198	22	13559	21081	99	39	44063	13117	414799	28	109	33	149	14	250	44	17653	639	15	1231	5585	85	66	64219	57	35	10321	154	27	35	29	8631	5672	53	6056	4813	10230	97	255	15811	36	36	14827	vert.nd4l	tw0	MC3_NNI	0.3	vert.nd4l.tw0	vert.nd4l.tw0.conv_mc3_NNI_0.300000.tsv	1043.12	0.07397888262894815
